frame,bytetrack_active_ids,botsort_active_ids,bytetrack_unique_ids,botsort_unique_ids,bytetrack_fps_rolling,botsort_fps_rolling,bytetrack_new_id_events,botsort_new_id_events,bytetrack_lost_id_events,botsort_lost_id_events,bytetrack_reappeared_id_events,botsort_reappeared_id_events,bytetrack_latency_ms,botsort_latency_ms
2176,3,3,11,11,17.789,10.310,11,11,28,26,20,18,56.613,98.180
2177,3,3,11,11,17.782,10.310,11,11,28,26,20,18,56.864,96.126
2178,3,3,11,11,17.776,10.312,11,11,28,26,20,18,56.320,96.057
2179,3,3,11,11,17.771,10.315,11,11,28,26,20,18,57.258,96.212
2180,3,3,11,11,17.765,10.316,11,11,28,26,20,18,56.030,96.031
2181,3,3,11,11,17.763,10.311,11,11,28,26,20,18,56.386,96.591
2182,3,3,11,11,17.753,10.316,11,11,28,26,20,18,56.125,95.805
2183,3,3,11,11,17.749,10.314,11,11,28,26,20,18,56.661,96.750
2184,3,3,11,11,17.735,10.307,11,11,28,26,20,18,56.732,97.714
2185,3,3,11,11,17.731,10.305,11,11,28,26,20,18,56.789,96.208
2186,3,3,11,11,17.721,10.302,11,11,28,26,20,18,56.453,96.943
2187,3,3,11,11,17.711,10.301,11,11,28,26,20,18,57.535,96.736
2188,3,3,11,11,17.709,10.370,11,11,28,26,20,18,56.254,96.683
2189,3,3,11,11,17.702,10.368,11,11,28,26,20,18,56.968,96.131
2190,3,3,11,11,17.691,10.368,11,11,28,26,20,18,56.741,96.315
2191,3,3,11,11,17.686,10.367,11,11,28,26,20,18,56.809,95.827
2192,3,3,11,11,17.665,10.363,11,11,28,26,20,18,57.959,97.408
2193,3,3,11,11,17.660,10.363,11,11,28,26,20,18,56.911,96.215
2194,3,3,11,11,17.649,10.356,11,11,28,26,20,18,56.889,98.397
2195,3,3,11,11,17.636,10.356,11,11,28,26,20,18,57.835,96.548
2196,3,3,11,11,17.628,10.358,11,11,28,26,20,18,56.471,95.747
2197,3,3,11,11,17.615,10.357,11,11,28,26,20,18,57.743,95.843
2198,3,3,11,11,17.615,10.359,11,11,28,26,20,18,56.583,96.885
2199,3,3,11,11,17.613,10.359,11,11,28,26,20,18,57.142,95.540
2200,3,3,11,11,17.618,10.361,11,11,28,26,20,18,56.445,96.492
2201,3,3,11,11,17.619,10.360,11,11,28,26,20,18,56.469,95.934
2202,3,3,11,11,17.617,10.358,11,11,28,26,20,18,56.043,96.407
2203,3,3,11,11,17.610,10.357,11,11,28,26,20,18,57.528,96.549
2204,3,3,11,11,17.608,10.320,11,11,28,26,20,18,56.395,109.905
2205,3,3,11,11,17.609,10.274,11,11,28,26,20,18,56.867,111.430
2206,3,3,11,11,17.609,10.229,11,11,28,26,20,18,56.559,113.228
2207,3,3,11,11,17.613,10.184,11,11,28,26,20,18,56.548,110.222
2208,3,3,11,11,17.608,10.135,11,11,28,26,20,18,56.765,111.871
2209,3,3,11,11,17.611,10.090,11,11,28,26,20,18,56.958,110.601
2210,3,3,11,11,17.603,10.040,11,11,28,26,20,18,56.801,112.384
2211,3,3,11,11,17.595,9.997,11,11,28,26,20,18,57.134,110.155
2212,3,3,11,11,17.591,9.952,11,11,28,26,20,18,56.509,110.084
2213,3,3,11,11,17.584,9.901,11,11,28,26,20,18,57.353,113.646
2214,3,3,11,11,17.589,9.862,11,11,28,26,20,18,56.252,110.213
2215,3,3,11,11,17.587,9.819,11,11,28,26,20,18,57.032,110.004
2216,3,3,11,11,17.590,9.778,11,11,28,26,20,18,56.189,110.074
2217,3,3,11,11,17.594,9.737,11,11,28,26,20,18,57.087,109.805
2218,3,3,11,11,17.588,9.689,11,11,28,26,20,18,56.812,112.233
2219,3,3,11,11,17.586,9.648,11,11,28,26,20,18,57.168,109.114
2220,3,3,11,11,17.591,9.605,11,11,28,26,20,18,56.267,109.892
2221,3,3,11,11,17.586,9.560,11,11,28,26,20,18,57.281,109.885
2222,3,3,11,11,17.599,9.521,11,11,28,26,20,18,56.699,110.040
2223,3,3,11,11,17.587,9.471,11,11,28,26,20,18,58.091,112.660
2224,3,3,11,11,17.591,9.434,11,11,28,26,20,18,56.546,110.466
2225,3,3,11,11,17.600,9.436,11,11,28,26,20,18,56.877,95.810
2226,3,3,11,11,17.599,9.433,11,11,28,26,20,18,56.602,96.715
2227,3,3,11,11,17.610,9.435,11,11,28,26,20,18,56.704,95.300
2228,3,3,11,11,17.612,9.438,11,11,28,26,20,18,56.395,95.843
2229,3,3,11,11,17.611,9.438,11,11,28,26,20,18,57.244,95.683
2230,3,3,11,11,17.609,9.440,11,11,28,26,20,18,56.573,95.850
2231,3,3,11,11,17.606,9.438,11,11,28,26,20,18,56.792,96.541
2232,3,3,11,11,17.599,9.438,11,11,28,26,20,18,56.750,96.346
2233,3,3,11,11,17.600,9.440,11,11,28,26,20,18,57.398,96.002
2234,3,3,11,11,17.588,9.475,11,11,28,26,20,18,57.506,98.553
2235,3,3,11,11,17.577,9.522,11,11,28,26,20,18,57.981,96.277
2236,3,3,11,11,17.576,9.573,11,11,28,26,20,18,56.661,96.675
2237,3,3,11,11,17.558,9.616,11,11,28,26,20,18,58.378,96.327
2238,3,3,11,11,17.557,9.658,11,11,28,26,20,18,56.847,98.185
2239,3,3,11,11,17.551,9.695,11,11,28,26,20,18,57.514,98.464
2240,3,3,11,11,17.554,9.744,11,11,28,26,20,18,56.559,96.323
2241,3,3,11,11,17.551,9.792,11,11,28,26,20,18,57.354,95.070
2242,3,3,11,11,17.546,9.829,11,11,28,26,20,18,56.992,98.260
2243,3,3,11,11,17.555,9.886,11,11,28,26,20,18,56.526,95.124
2244,3,3,11,11,17.557,9.925,11,11,28,26,20,18,56.095,97.611
2245,3,3,11,11,17.548,9.966,11,11,28,26,20,18,57.879,96.883
2246,3,3,11,11,17.550,10.009,11,11,28,26,20,18,55.955,96.323
2247,3,3,11,11,17.559,10.053,11,11,28,26,20,18,56.284,95.961
2248,3,3,11,11,17.568,10.104,11,11,28,26,20,18,55.969,95.730
2249,3,3,11,11,17.575,10.149,11,11,28,26,20,18,56.420,95.134
2250,3,3,11,11,17.576,10.192,11,11,28,26,20,18,56.161,96.246
2251,3,3,11,11,17.586,10.237,11,11,28,26,20,18,56.389,95.606
2252,3,3,11,11,17.597,10.283,11,11,28,26,20,18,55.640,95.609
2253,3,3,11,11,17.616,10.337,11,11,28,26,20,18,56.222,95.352
2254,3,3,11,11,17.622,10.380,11,11,28,26,20,18,55.935,96.771
2255,3,3,11,11,17.625,10.384,11,11,28,26,20,18,56.590,94.668
2256,3,3,11,11,17.616,10.384,11,11,28,26,20,18,57.547,96.620
2257,3,3,11,11,17.615,10.383,11,11,28,26,20,18,56.754,95.545
2258,3,3,11,11,17.614,10.378,11,11,28,26,20,18,56.539,97.289
2259,3,3,11,11,17.620,10.379,11,11,28,26,20,18,56.588,95.469
2260,3,3,11,11,17.626,10.376,11,11,28,26,20,18,56.024,96.631
2261,3,3,11,11,17.624,10.332,11,11,28,26,20,18,56.997,110.822
2262,3,3,11,11,17.634,10.333,11,11,28,26,20,18,55.761,95.948
2263,3,3,11,11,17.644,10.335,11,11,28,26,20,18,56.518,95.384
2264,3,3,11,11,17.654,10.342,11,11,28,26,20,18,56.500,96.565
2265,3,3,11,11,17.668,10.344,11,11,28,26,20,18,56.568,95.649
2266,3,3,11,11,17.663,10.338,11,11,28,26,20,18,57.210,98.483
2267,3,3,11,11,17.679,10.340,11,11,28,26,20,18,56.784,95.761
2268,3,3,11,11,17.683,10.346,11,11,28,26,20,18,56.382,96.450
2269,3,3,11,11,17.691,10.348,11,11,28,26,20,18,56.802,98.022
2270,3,3,11,11,17.689,10.347,11,11,28,26,20,18,56.732,96.582
2271,3,3,11,11,17.691,10.337,11,11,28,26,20,18,57.183,97.729
2272,3,3,11,11,17.698,10.339,11,11,28,26,20,18,56.306,97.661
2273,3,3,11,11,17.698,10.338,11,11,28,26,20,18,56.473,95.630
2274,3,3,11,11,17.683,10.343,11,11,28,26,20,18,57.574,96.011
2275,3,3,11,11,17.671,10.342,11,11,28,26,20,18,59.104,97.242
2276,3,3,11,11,17.655,10.336,11,11,28,26,20,18,57.472,97.881
2277,3,3,11,11,17.647,10.333,11,11,28,26,20,18,57.109,96.802
2278,3,3,11,11,17.623,10.324,11,11,28,26,20,18,58.324,98.387
2279,3,3,11,11,17.615,10.321,11,11,28,26,20,18,57.153,95.889
2280,3,3,11,11,17.617,10.317,11,11,28,26,20,18,56.011,97.562
2281,3,3,11,11,17.616,10.318,11,11,28,26,20,18,56.428,95.181
2282,3,3,11,11,17.608,10.316,11,11,28,26,20,18,56.440,96.185
2283,3,3,11,11,17.591,10.313,11,11,28,26,20,18,57.826,96.107
2284,3,3,11,11,17.584,10.314,11,11,28,26,20,18,56.672,96.640
2285,3,3,11,11,17.573,10.297,11,11,28,26,20,18,57.636,99.563
2286,3,3,11,11,17.585,10.294,11,11,28,26,20,18,56.394,97.361
2287,3,3,11,11,17.584,10.293,11,11,28,26,20,18,56.879,95.686
2288,3,3,11,11,17.581,10.238,11,11,28,26,20,18,56.747,115.919
2289,3,3,11,11,17.576,10.228,11,11,28,26,20,18,57.101,98.382
2290,3,3,11,11,17.573,10.227,11,11,28,26,20,18,56.317,96.883
2291,3,3,11,11,17.572,10.272,11,11,28,26,20,18,57.065,96.335
2292,3,3,11,11,17.564,10.262,11,11,28,26,20,18,56.561,99.013
2293,3,3,11,11,17.556,10.256,11,11,28,26,20,18,57.317,96.978
2294,3,3,11,11,17.561,10.255,11,11,28,26,20,18,55.981,96.720
2295,3,3,11,11,17.560,10.257,11,11,28,26,20,18,56.664,95.205
2296,3,3,11,11,17.567,10.263,11,11,28,26,20,18,56.535,96.651
2297,3,3,11,11,17.562,10.265,11,11,28,26,20,18,57.291,95.299
2298,3,3,11,11,17.562,10.266,11,11,28,26,20,18,56.354,96.063
2299,3,3,11,11,17.551,10.271,11,11,28,26,20,18,57.919,96.599
2300,3,3,11,11,17.547,10.264,11,11,28,26,20,18,57.095,98.732
2301,3,3,11,11,17.538,10.264,11,11,28,26,20,18,58.057,97.671
2302,3,3,11,11,17.536,10.268,11,11,28,26,20,18,56.546,96.636
2303,3,3,11,11,17.530,10.267,11,11,28,26,20,18,56.992,95.783
2304,3,3,11,11,17.539,10.260,11,11,28,26,20,18,56.750,98.035
2305,3,3,11,11,17.567,10.261,11,11,28,26,20,18,56.332,97.062
2306,3,3,11,11,17.572,10.267,11,11,28,26,20,18,56.968,96.066
2307,3,3,11,11,17.572,10.274,11,11,28,26,20,18,57.089,94.918
2308,3,3,11,11,17.591,10.284,11,11,28,26,20,18,56.429,95.632
2309,3,3,11,11,17.591,10.282,11,11,28,26,20,18,57.136,96.217
2310,3,3,11,11,17.593,10.287,11,11,28,26,20,18,55.853,96.417
2311,3,3,11,11,17.592,10.286,11,11,28,26,20,18,56.532,95.433
2312,3,3,11,11,17.589,10.283,11,11,28,26,20,18,56.737,96.993
2313,3,3,11,11,17.595,10.282,11,11,28,26,20,18,57.237,96.323
2314,3,3,11,11,17.600,10.283,11,11,28,26,20,18,56.196,96.271
2315,3,3,11,11,17.590,10.298,11,11,28,26,20,18,58.605,95.384
2316,3,3,11,11,17.590,10.304,11,11,28,26,20,18,56.399,95.566
2317,3,3,11,11,17.596,10.306,11,11,28,26,20,18,56.289,95.266
2318,3,3,11,11,17.598,10.365,11,11,28,26,20,18,56.549,96.190
2319,3,3,11,11,17.600,10.370,11,11,28,26,20,18,56.891,96.999
2320,3,3,11,11,17.578,10.370,11,11,28,26,20,18,58.541,96.696
2321,3,3,11,11,17.580,10.375,11,11,28,26,20,18,56.879,95.107
2322,3,3,11,11,17.566,10.380,11,11,28,26,20,18,57.918,97.404
2323,3,3,11,11,17.566,10.382,11,11,28,26,20,18,57.291,96.572
2324,3,3,11,11,17.541,10.383,11,11,28,26,20,18,58.435,96.360
2325,3,3,11,11,17.531,10.379,11,11,28,26,20,18,57.631,96.406
2326,3,3,11,11,17.529,10.378,11,11,28,26,20,18,56.739,96.865
2327,3,3,11,11,17.519,10.378,11,11,28,26,20,18,58.347,95.313
2328,3,3,11,11,17.514,10.378,11,11,28,26,20,18,56.771,96.165
2329,3,3,11,11,17.513,10.384,11,11,28,26,20,18,58.040,94.958
2330,3,3,11,11,17.522,10.387,11,11,28,26,20,18,56.269,97.842
2331,3,3,11,11,17.537,10.395,11,11,28,26,20,18,56.550,95.207
2332,3,3,11,11,17.536,10.401,11,11,28,26,20,18,56.662,95.170
2333,3,3,11,11,17.550,10.400,11,11,28,26,20,18,55.676,95.956
2334,3,3,11,11,17.562,10.411,11,11,28,26,20,18,55.573,94.911
2335,3,3,11,11,17.562,10.415,11,11,28,26,20,18,56.306,96.146
2336,3,3,11,11,17.575,10.418,11,11,28,26,20,18,55.759,95.178
2337,3,3,11,11,17.583,10.418,11,11,28,26,20,18,56.292,94.887
2338,3,3,11,11,17.591,10.415,11,11,28,26,20,18,55.682,96.524
2339,3,3,11,11,17.603,10.417,11,11,28,26,20,18,56.017,95.513
2340,3,3,11,11,17.604,10.416,11,11,28,26,20,18,55.720,96.727
2341,3,3,11,11,17.608,10.418,11,11,28,26,20,18,56.207,94.932
2342,3,3,11,11,17.621,10.420,11,11,28,26,20,18,55.477,96.367
2343,3,3,11,11,17.629,10.419,11,11,28,26,20,18,56.499,96.760
2344,3,3,11,11,17.624,10.410,11,11,28,26,20,18,56.611,98.658
2345,3,3,11,11,17.650,10.412,11,11,28,26,20,18,56.113,94.796
2346,3,3,11,11,17.634,10.390,11,11,28,26,20,18,57.960,101.989
2347,4,4,12,12,17.622,10.365,12,12,28,26,20,18,57.431,102.861
2348,3,3,12,12,17.626,10.312,12,12,29,27,20,18,56.203,113.284
2349,3,3,12,12,17.634,10.268,12,12,29,27,20,18,56.081,111.550
2350,4,4,12,12,17.658,10.247,12,12,29,27,21,19,56.170,102.690
2351,4,4,12,12,17.660,10.225,12,12,29,27,21,19,56.730,101.731
2352,4,4,12,12,17.666,10.207,12,12,29,27,21,19,57.255,102.707
2353,4,4,12,12,17.666,10.188,12,12,29,27,21,19,57.291,102.330
2354,4,4,12,12,17.685,10.120,12,12,29,27,21,19,56.581,119.807
2355,4,4,12,12,17.678,10.053,12,12,29,27,21,19,58.313,119.491
2356,4,4,12,12,17.677,9.990,12,12,29,27,21,19,56.824,118.786
2357,4,4,12,12,17.686,9.918,12,12,29,27,21,19,57.486,119.783
2358,4,4,12,12,17.684,9.853,12,12,29,27,21,19,56.924,118.519
2359,4,4,12,12,17.686,9.784,12,12,29,27,21,19,57.878,118.181
2360,4,4,12,12,17.673,9.719,12,12,29,27,21,19,57.531,120.793
2361,4,4,12,12,17.661,9.651,12,12,29,27,21,19,57.767,118.050
2362,4,4,12,12,17.655,9.581,12,12,29,27,21,19,57.209,119.157
2363,4,4,12,12,17.639,9.517,12,12,29,27,21,19,57.229,117.685
2364,4,4,12,12,17.621,9.445,12,12,29,27,21,19,57.267,119.332
2365,4,4,12,12,17.600,9.380,12,12,29,27,21,19,58.403,118.273
2366,3,3,12,12,17.584,9.327,12,12,30,28,21,19,57.282,111.957
2367,3,3,12,12,17.568,9.277,12,12,30,28,21,19,57.837,110.829
2368,3,3,12,12,17.549,9.278,12,12,30,28,21,19,57.464,96.330
2369,3,3,12,12,17.541,9.276,12,12,30,28,21,19,56.777,95.976
2370,3,3,12,12,17.535,9.273,12,12,30,28,21,19,56.369,97.459
2371,4,4,12,12,17.526,9.254,12,12,30,28,22,20,57.042,100.492
2372,3,3,12,12,17.513,9.248,12,12,31,29,22,20,56.687,97.927
2373,3,3,12,12,17.514,9.243,12,12,31,29,22,20,56.440,98.193
2374,2,2,12,12,17.512,9.197,12,12,32,30,22,20,56.803,114.302
2375,2,2,12,12,17.498,9.150,12,12,32,30,22,20,57.419,109.601
2376,3,3,12,12,17.514,9.149,12,12,32,30,23,21,56.433,102.185
2377,4,4,13,13,17.511,9.151,13,13,32,30,23,21,57.709,102.084
2378,4,4,13,13,17.509,9.184,13,13,32,30,23,21,56.389,101.910
2379,4,4,13,13,17.501,9.214,13,13,32,30,23,21,56.827,101.494
2380,4,4,13,13,17.495,9.208,13,13,32,30,23,21,56.745,104.634
2381,4,4,13,13,17.494,9.203,13,13,32,30,23,21,56.880,103.141
2382,4,4,13,13,17.502,9.201,13,13,32,30,23,21,56.461,103.595
2383,4,4,13,13,17.503,9.199,13,13,32,30,23,21,57.136,102.691
2384,4,4,13,13,17.499,9.242,13,13,32,30,23,21,56.987,103.774
2385,4,4,13,13,17.515,9.280,13,13,32,30,23,21,56.781,105.220
2386,4,4,13,13,17.512,9.314,13,13,32,30,23,21,57.030,106.032
2387,4,4,13,13,17.520,9.361,13,13,32,30,23,21,56.783,102.433
2388,4,4,13,13,17.523,9.397,13,13,32,30,23,21,56.572,105.151
2389,4,4,13,13,17.528,9.431,13,13,32,30,23,21,57.422,105.323
2390,4,4,13,13,17.537,9.478,13,13,32,30,23,21,56.614,103.461
2391,4,4,13,13,17.543,9.519,13,13,32,30,23,21,57.236,102.989
2392,4,4,13,13,17.549,9.559,13,13,32,30,23,21,56.608,104.113
2393,4,4,13,13,17.548,9.594,13,13,32,30,23,21,57.265,104.758
2394,4,4,13,13,17.559,9.635,13,13,32,30,23,21,56.235,104.035
2395,4,4,13,13,17.572,9.675,13,13,32,30,23,21,57.072,103.789
2396,4,4,13,13,17.582,9.696,13,13,32,30,23,21,56.326,104.504
2397,4,4,13,13,17.592,9.718,13,13,32,30,23,21,56.846,103.216
2398,4,4,13,13,17.601,9.691,13,13,32,30,23,21,56.636,104.623
2399,4,4,13,13,17.598,9.665,13,13,32,30,23,21,57.074,103.478
2400,4,4,13,13,17.599,9.646,13,13,32,30,23,21,56.276,103.423
2401,4,4,13,13,17.599,9.620,13,13,32,30,23,21,56.980,108.986
2402,4,4,13,13,17.601,9.597,13,13,32,30,23,21,56.521,105.097
2403,4,4,13,13,17.599,9.576,13,13,32,30,23,21,56.678,104.407
2404,4,4,13,13,17.597,9.607,13,13,32,30,23,21,57.011,103.515
2405,4,4,13,13,17.595,9.623,13,13,32,30,23,21,57.567,104.188
2406,4,4,13,13,17.594,9.609,13,13,32,30,23,21,56.543,106.507
2407,4,4,13,13,17.594,9.608,13,13,32,30,23,21,57.733,102.468
2408,4,4,13,13,17.572,9.601,13,13,32,30,23,21,58.561,104.338
2409,4,4,13,13,17.567,9.597,13,13,32,30,23,21,57.331,102.727
2410,4,4,13,13,17.565,9.601,13,13,32,30,23,21,56.932,103.206
2411,4,4,13,13,17.556,9.597,13,13,32,30,23,21,57.738,104.360
2412,4,4,13,13,17.552,9.590,13,13,32,30,23,21,56.815,105.842
2413,4,4,13,13,17.548,9.587,13,13,32,30,23,21,57.586,103.906
2414,4,4,13,13,17.544,9.587,13,13,32,30,23,21,57.380,103.733
2415,4,4,13,13,17.536,9.545,13,13,32,30,23,21,57.582,121.129
2416,4,4,13,13,17.502,9.539,13,13,32,30,23,21,60.548,107.986
2417,4,4,13,13,17.492,9.537,13,13,32,30,23,21,57.697,103.184
2418,4,4,13,13,17.482,9.499,13,13,32,30,23,21,57.546,119.579
2419,4,4,13,13,17.476,9.464,13,13,32,30,23,21,58.076,118.520
2420,4,4,13,13,17.470,9.419,13,13,32,30,23,21,57.156,120.254
2421,4,4,13,13,17.459,9.379,13,13,32,30,23,21,58.373,117.462
2422,4,4,13,13,17.457,9.339,13,13,32,30,23,21,56.802,118.814
2423,4,4,13,13,17.452,9.305,13,13,32,30,23,21,57.710,117.508
2424,4,4,13,13,17.437,9.262,13,13,32,30,23,21,57.716,120.085
2425,4,4,13,13,17.431,9.224,13,13,32,30,23,21,57.685,117.768
2426,4,4,13,13,17.426,9.177,13,13,32,30,23,21,56.754,122.275
2427,4,4,13,13,17.415,9.142,13,13,32,30,23,21,57.948,115.938
2428,4,4,13,13,17.410,9.106,13,13,32,30,23,21,57.123,118.013
2429,4,4,13,13,17.407,9.071,13,13,32,30,23,21,57.439,116.027
2430,4,4,13,13,17.388,9.033,13,13,32,30,23,21,58.119,117.149
2431,4,4,13,13,17.377,9.015,13,13,32,30,23,21,57.997,115.900
2432,4,4,13,13,17.373,8.983,13,13,32,30,23,21,56.919,116.862
2433,4,4,13,13,17.366,8.945,13,13,32,30,23,21,57.388,118.276
2434,4,4,13,13,17.367,8.909,13,13,32,30,23,21,56.913,116.672
2435,4,4,13,13,17.364,8.878,13,13,32,30,23,21,57.886,115.532
2436,4,4,13,13,17.362,8.850,13,13,32,30,23,21,56.742,116.934
2437,4,4,13,13,17.360,8.806,13,13,32,30,23,21,57.875,118.510
2438,4,4,13,13,17.378,8.764,13,13,32,30,23,21,56.827,120.141
2439,4,4,13,13,17.381,8.726,13,13,32,30,23,21,57.049,116.206
2440,3,3,13,13,17.374,8.686,13,13,33,31,23,21,57.596,117.663
2441,3,3,13,13,17.381,8.656,13,13,33,31,23,21,57.080,115.447
2442,4,4,13,13,17.382,8.629,13,13,33,31,24,22,56.706,115.774
2443,4,4,13,13,17.368,8.589,13,13,33,31,24,22,58.997,118.611
2444,4,4,13,13,17.376,8.553,13,13,33,31,24,22,56.631,116.704
2445,4,4,13,13,17.379,8.560,13,13,33,31,24,22,57.276,118.044
2446,4,4,13,13,17.395,8.536,13,13,33,31,24,22,58.824,117.242
2447,4,4,13,13,17.400,8.541,13,13,33,31,24,22,57.144,101.521
2448,4,4,13,13,17.410,8.587,13,13,33,31,24,22,56.586,102.641
2449,4,4,13,13,17.417,8.634,13,13,33,31,24,22,57.358,101.752
2450,4,4,13,13,17.415,8.682,13,13,33,31,24,22,57.423,102.443
2451,4,4,13,13,17.432,8.730,13,13,33,31,24,22,56.680,100.481
2452,4,4,13,13,17.439,8.773,13,13,33,31,24,22,56.150,103.026
2453,4,4,13,13,17.445,8.816,13,13,33,31,24,22,57.094,101.906
2454,4,4,13,13,17.456,8.866,13,13,33,31,24,22,56.643,101.815
2455,4,4,13,13,17.462,8.913,13,13,33,31,24,22,57.056,101.164
2456,4,4,13,13,17.462,8.963,13,13,33,31,24,22,56.755,103.138
2457,4,4,13,13,17.470,8.966,13,13,33,31,24,22,57.162,114.802
2458,4,4,13,13,17.473,8.974,13,13,33,31,24,22,56.826,114.654
2459,4,4,13,13,17.473,8.976,13,13,33,31,24,22,57.405,115.350
2460,4,4,13,13,17.484,8.979,13,13,33,31,24,22,57.094,116.010
2461,4,4,13,13,17.481,8.975,13,13,33,31,24,22,58.310,117.468
2462,4,4,13,13,17.476,8.973,13,13,33,31,24,22,57.326,117.498
2463,4,4,13,13,17.471,8.972,13,13,33,31,24,22,57.895,118.834
2464,4,4,13,13,17.474,8.974,13,13,33,31,24,22,56.671,115.869
2465,4,4,13,13,17.483,8.976,13,13,33,31,24,22,56.977,114.813
2466,4,4,13,13,17.478,8.978,13,13,33,31,24,22,57.265,116.031
2467,4,4,13,13,17.477,8.982,13,13,33,31,24,22,57.944,116.829
2468,4,4,13,13,17.475,8.984,13,13,33,31,24,22,57.042,119.463
2469,4,4,13,13,17.473,8.984,13,13,33,31,24,22,57.218,115.922
2470,4,4,13,13,17.486,8.985,13,13,33,31,24,22,56.331,117.560
2471,4,4,13,13,17.487,8.986,13,13,33,31,24,22,57.000,114.848
2472,4,4,13,13,17.483,8.987,13,13,33,31,24,22,57.121,115.464
2473,4,4,13,13,17.501,8.991,13,13,33,31,24,22,57.180,116.902
2474,4,4,13,13,17.499,8.991,13,13,33,31,24,22,56.739,116.681
2475,4,4,13,13,17.497,8.988,13,13,33,31,24,22,57.497,119.426
2476,4,4,13,13,17.519,8.990,13,13,33,31,24,22,56.656,116.415
2477,4,4,13,13,17.518,8.948,13,13,33,31,24,22,57.235,116.474
2478,4,4,13,13,17.519,8.911,13,13,33,31,24,22,56.516,115.542
2479,4,4,13,13,17.512,8.870,13,13,33,31,24,22,58.001,116.265
2480,4,4,13,13,17.519,8.833,13,13,33,31,24,22,56.783,115.752
2481,4,4,13,13,17.512,8.791,13,13,33,31,24,22,57.358,115.182
2482,4,4,13,13,17.508,8.755,13,13,33,31,24,22,56.527,115.643
2483,4,4,13,13,17.502,8.720,13,13,33,31,24,22,57.663,114.392
2484,4,4,13,13,17.504,8.684,13,13,33,31,24,22,56.441,114.302
2485,4,4,13,13,17.508,8.681,13,13,33,31,24,22,56.722,102.192
2486,4,4,13,13,17.503,8.690,13,13,33,31,24,22,57.228,100.365
2487,4,4,13,13,17.501,8.688,13,13,33,31,24,22,57.335,115.510
2488,4,4,13,13,17.506,8.682,13,13,33,31,24,22,56.385,117.152
2489,4,4,13,13,17.513,8.686,13,13,33,31,24,22,56.691,113.613
2490,4,4,13,13,17.510,8.690,13,13,33,31,24,22,57.369,114.504
2491,4,4,13,13,17.515,8.692,13,13,33,31,24,22,57.787,116.489
2492,4,4,13,13,17.511,8.695,13,13,33,31,24,22,57.767,116.255
2493,4,4,13,13,17.512,8.703,13,13,33,31,24,22,57.823,115.744
2494,3,3,13,13,17.504,8.692,13,13,34,32,24,22,57.454,120.243
2495,3,3,13,13,17.494,8.698,13,13,34,32,24,22,57.930,112.444
2496,3,3,13,13,17.499,8.699,13,13,34,32,24,22,56.792,115.976
2497,3,3,13,13,17.510,8.714,13,13,34,32,24,22,56.857,110.817
2498,3,3,13,13,17.511,8.728,13,13,34,32,24,22,56.960,113.838
2499,3,3,13,13,17.517,8.747,13,13,34,32,24,22,56.628,108.602
2500,3,3,13,13,17.510,8.761,13,13,34,32,24,22,56.995,112.086
2501,3,3,13,13,17.511,8.763,13,13,34,32,24,22,56.907,113.975
